id,original_path,filename,extension,size_bytes,created_time,modified_time,hash,source_name,source_type,guessed_type,mime_guess,suggested_area,suggested_project,suggested_destination,pii_risk,secret_risk,import_action,import_reason,needs_manual_review,can_read_content,extracted_text_path,obsidian_note_path,attachment_path,source_url,http_status,content_type,page_title,duplicate_of,error
b98f70cf-8103-599a-9af7-b572007a9ce9,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,4ec5d5d3540720bf40c9659dccda4379ef6180f2e05af03f8f94393475eff0a2,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/bases,200,text/html; charset=utf-8,Introduction to Bases - Obsidian Help,,
4d94536c-36b3-5eee-8fc1-8038910bd080,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,d01f4da474da35923bdc34481b1f90ab077a1e11aac002bff762637515058564,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/bases/syntax,200,text/html; charset=utf-8,Bases syntax - Obsidian Help,,
893699bf-19ce-5d7f-8a36-fc92693518f5,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,d20c6d62d89fa0dc478fc8f9697ed6ea92f1720ec76f9744840dfc2fd8a6a407,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/properties,200,text/html; charset=utf-8,Properties - Obsidian Help,,
f4c86901-cbe0-5486-ba48-3b779e2dc701,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,3950e65673b945ccff20d4bdf73745ccbdd548d8d6625a2a93907382c49731f8,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/templates,200,text/html; charset=utf-8,templates - Obsidian Help,,
7eada447-e5b0-5631-bf44-b28987f4d1df,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,b08455bfe205ea13958a840200aae9b49cef3b9a53ff68aecf924a554d91468f,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/plugins/bookmarks,200,text/html; charset=utf-8,Bookmarks - Obsidian Help,,
1e07dd9b-1aaf-5e0a-9026-ba683b7e5693,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,cda8f626c199aca3d9bf984e9c24c0da8990ea1a946510a8873d0ed6c2379f7e,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/plugins/daily-notes,200,text/html; charset=utf-8,Daily notes - Obsidian Help,,
e7b9293f-56e1-5445-9390-f2e0f0c298a8,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,2f4014a28cfe45c8d6b76b5151a23f5e4612c3c7066b69ad10dc7d46a5a2cecd,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/plugins/templates,200,text/html; charset=utf-8,Templates - Obsidian Help,f4c86901-cbe0-5486-ba48-3b779e2dc701,
72f6a466-d967-57d7-9c9d-db3542fa9778,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,5aaca0c39fda6370d6303c3c06d8ee5f254a7fe69b463abacd14bb7afc3bee06,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/plugins/command-palette,200,text/html; charset=utf-8,Command palette - Obsidian Help,,
0922d49f-59f4-58e7-8eaa-a780d2040e8a,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,c41059d10c3976956135bef7c3f84a5a6135337b3bc6eb38b1db58d31f8fbfa5,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/plugins/search,200,text/html; charset=utf-8,Search - Obsidian Help,,
0dedace6-a7c0-563a-be84-28bff0cb8abc,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,cb2d18219e5bd1eb7ffc6288684a7423891c3d731187e970136ed23c4cb998a0,URL List,url_list,url,,Research,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://help.obsidian.md/plugins/graph,200,text/html; charset=utf-8,Graph view - Obsidian Help,,
a990e7a7-1869-5df7-bd1d-e654c6128a69,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,7476c49225f8d89614bfefdcde275f468f87cdef66f4283fdd1e10e2ea71a4e7,URL List,url_list,url,,AI Workflows,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://platform.openai.com/docs/guides/prompt-engineering,200,text/html; charset=utf-8,Prompt engineering | OpenAI API,,
331ba97d-151e-5f76-9447-74d697119dc9,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,5ace7c6732a99d5ffc3915e5535fe91c63ff6652e93f61e27eb1f7f3cf0db2f5,URL List,url_list,url,,AI Workflows,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://platform.openai.com/docs/guides/evals,200,text/html; charset=utf-8,Working with evals | OpenAI API,,
61f48d6f-4854-5a07-85b4-f667cc36fc8b,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,f83728def26fad77c0f804d7a370c68221b2bc5553ee0a5a2be7987ea8d88a1b,URL List,url_list,url,,AI Workflows,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://platform.openai.com/docs/guides/tools-file-search,200,text/html; charset=utf-8,File search | OpenAI API,,
41a7fcbf-145e-5003-a9a2-bfc83f8b0f8c,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,3f3456311466c31682e7e9f739262b1c9512bc11a1ea069d02b5e15d38935f51,URL List,url_list,url,,AI Workflows,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://platform.openai.com/docs/guides/tools-web-search,200,text/html; charset=utf-8,Web search | OpenAI API,,
400d4b3f-ecfa-5224-9fed-867687700519,/Users/ditang/obsidian/obsidian-vault-builder/data/urls.txt,urls.txt,.txt,0,,,ec4f8c98c74398550fe2eb555d58667486c3a9d059b93cc827350890ea1d1595,URL List,url_list,url,,Meetings,,60 Resources/Websites,low,False,metadata_note,URL list dry-run; fetched public metadata status=200,False,False,,,,https://platform.openai.com/docs/guides/function-calling,200,text/html; charset=utf-8,Function calling | OpenAI API,,
